tabla,alcance,codigo,codigo_padded,largo_campo_txt,descripcion,filtro_padre
"PUESTO_DESEMPENADO","global","7223","7223",4,"Reguladores y reguladores-operadores de máquinas herramientas",""
"PUESTO_DESEMPENADO","global","3415","3415",4,"Representantes comerciales y técnicos de ventas",""
"PUESTO_DESEMPENADO","global","5112","5112",4,"Revisores, guardas y cobradores de los transportes públicos",""
"PUESTO_DESEMPENADO","global","7133","7133",4,"Revocadores",""
"PUESTO_DESEMPENADO","global","2460","2460",4,"Sacerdotes de distintas religiones",""
"PUESTO_DESEMPENADO","global","7433","7433",4,"Sastres, modistos y sombrereros",""
"PUESTO_DESEMPENADO","global","4115","4115",4,"Secretarios",""
"PUESTO_DESEMPENADO","global","9999","9999",4,"Seleccione puesto",""
"PUESTO_DESEMPENADO","global","2442","2442",4,"Sociólogos, antropólogos y afines",""
"PUESTO_DESEMPENADO","global","7212","7212",4,"Soldadores y oxicortadores",""
"PUESTO_DESEMPENADO","global","7322","7322",4,"Sopladores, modeladores, laminadores, cortadores y pulidores de vidrio",""
"PUESTO_DESEMPENADO","global","6141","6141",4,"Taladores y otros trabajadores forestales",""
"PUESTO_DESEMPENADO","global","7437","7437",4,"Tapiceros, colchoneros y afines",""
"PUESTO_DESEMPENADO","global","4111","4111",4,"Taquígrafos y mecanógrafos",""
"PUESTO_DESEMPENADO","global","3417","3417",4,"Tasadores y subastadores",""
"PUESTO_DESEMPENADO","global","7131","7131",4,"Techadores",""
"PUESTO_DESEMPENADO","global","7432","7432",4,"Tejedores con telares o de tejidos de punto afines",""
"PUESTO_DESEMPENADO","global","4223","4223",4,"Telefonistas",""
"PUESTO_DESEMPENADO","global","3433","3433",4,"Tenedores de libros",""
"PUESTO_DESEMPENADO","global","6210","6210",4,"Trabajadores agropecuarios y pesqueros de subsistencia",""
"PUESTO_DESEMPENADO","global","5139","5139",4,"Trabajadores de los cuidados personales y afines, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","3460","3460",4,"Trabajadores y asistentes sociales de nivel medio",""
"PUESTO_DESEMPENADO","global","7113","7113",4,"Tronzadores, labrantes y grabadores de piedra",""
"PUESTO_DESEMPENADO","global","3212","3212",4,"Técnicos en agronomía, zootecnia y silvicultura",""
"PUESTO_DESEMPENADO","global","3211","3211",4,"Técnicos en ciencias biológicas y afines",""
"PUESTO_DESEMPENADO","global","3111","3111",4,"Técnicos en ciencias físicas y químicas",""
"PUESTO_DESEMPENADO","global","3119","3119",4,"Técnicos en ciencias físicas y químicas y en ingeniería, no clasificados bajo otros epígrafes",""
"PUESTO_DESEMPENADO","global","3122","3122",4,"Técnicos en control de equipos informáticos",""
"PUESTO_DESEMPENADO","global","3123","3123",4,"Técnicos en control de robots industriales",""
"PUESTO_DESEMPENADO","global","3223","3223",4,"Técnicos en dietética y nutrición",""
"PUESTO_DESEMPENADO","global","3114","3114",4,"Técnicos en electrónica y telecomunicaciones",""
"PUESTO_DESEMPENADO","global","3112","3112",4,"Técnicos en ingeniería civil",""
"PUESTO_DESEMPENADO","global","3117","3117",4,"Técnicos en ingeniería de minas y metalurgia",""
"PUESTO_DESEMPENADO","global","3115","3115",4,"Técnicos en mecánica y construcción mecánica",""
"PUESTO_DESEMPENADO","global","3224","3224",4,"Técnicos en optometría y ópticos",""
"PUESTO_DESEMPENADO","global","3121","3121",4,"Técnicos en programación informática",""
"PUESTO_DESEMPENADO","global","3116","3116",4,"Técnicos en química industrial",""
"PUESTO_DESEMPENADO","global","3145","3145",4,"Técnicos en seguridad aeronáutica",""
"PUESTO_DESEMPENADO","global","3228","3228",4,"Técnicos y asistentes farmacéuticos",""
"PUESTO_DESEMPENADO","global","3227","3227",4,"Técnicos y asistentes veterinarios",""
"PUESTO_DESEMPENADO","global","9113","9113",4,"Vendedores a domicilio y por teléfono",""
"PUESTO_DESEMPENADO","global","9111","9111",4,"Vendedores ambulantes de productos comestibles",""
"PUESTO_DESEMPENADO","global","9112","9112",4,"Vendedores ambulantes de productos no comestibles",""
"PUESTO_DESEMPENADO","global","5230","5230",4,"Vendedores de quioscos y de puestos de mercado",""
"PUESTO_DESEMPENADO","global","5220","5220",4,"Vendedores y demostradores de tiendas y almacenes",""
"PUESTO_DESEMPENADO","global","2223","2223",4,"Veterinarios",""
"PUESTO_DESEMPENADO","global","7442","7442",4,"Zapateros y afines",""
"OBRA_SOCIAL_RNOS","global","120900","120900",6,"O.S.DEL PERSONAL DE TELEVISION",""
"OBRA_SOCIAL_RNOS","global","104504","104504",6,"O.S.DEL PERSONAL DE LA INDUSTRIA CINEMATOGRAFICA",""
"OBRA_SOCIAL_RNOS","global","113809","113809",6,"O.S.DE COMISARIOS NAVALES",""
"OBRA_SOCIAL_RNOS","global","125707","125707",6,"O.S.DEL PERSONAL CIVIL DE LA NACION",""
"OBRA_SOCIAL_RNOS","global","000406","000406",6,"O.S.DEL PERSONAL DE ORGANISMOS DE CONTROL EXTERNO",""
"OBRA_SOCIAL_RNOS","global","001706","001706",6,"O.S.DEL PERSONAL JERARQUICO DE LA REPUBLICA ARGENTINA PARA EL PERSONAL JERARQUICO DE LA INDUSTRIA GRAFICA Y EL PERSONAL JERARQUICO DE AGUA Y ENERGIA",""
"OBRA_SOCIAL_RNOS","global","000604","000604",6,"O.S.DE AGENTES DE LOTERIAS Y AFINES DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","116105","116105",6,"O.S.DE CAPATACES Y ESTIBADORES PORTUARIOS",""
"OBRA_SOCIAL_RNOS","global","400800","400800",6,"ORGANIZACION DE SERVICIOS DIRECTOS EMPRESARIOS",""
"OBRA_SOCIAL_RNOS","global","104306","104306",6,"O.S.DEL PERSONAL DE LA ACTIVIDAD CERVECERA Y AFINES",""
"OBRA_SOCIAL_RNOS","global","122104","122104",6,"O.S.DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","000000","000000",6,"Sin Obra Social",""
"OBRA_SOCIAL_RNOS","global","119203","119203",6,"O.S.DE RELOJEROS Y JOYEROS",""
"OBRA_SOCIAL_RNOS","global","126205","126205",6,"O.S.DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES",""
"OBRA_SOCIAL_RNOS","global","111407","111407",6,"O.S.DE CAPITANES DE ULTRAMAR Y OFICIALES DE LA MARINA MERCANTE",""
"OBRA_SOCIAL_RNOS","global","127208","127208",6,"OS DE MANDOS MEDIOS DE LAS TELECOMUNICACIONES DE LA RA Y EL MERCOSUR - OSMMEDT",""
"OBRA_SOCIAL_RNOS","global","112004","112004",6,"O.S.DEL PERSONAL SUPERIOR DE MERCEDES BENZ ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","106609","106609",6,"O.S.ELECTRICISTAS NAVALES",""
"OBRA_SOCIAL_RNOS","global","401704","401704",6,"O.S.EMPRESARIOS,PROFESIONALES Y MONOTRIBUTISTAS",""
"OBRA_SOCIAL_RNOS","global","103105","103105",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL CALZADO",""
"OBRA_SOCIAL_RNOS","global","125905","125905",6,"O.S.ARBITROS DEPORTIVOS DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","123305","123305",6,"O.S.DEL PERSONAL DE SOCIEDADES DE AUTORES Y AFINES",""
"OBRA_SOCIAL_RNOS","global","115300","115300",6,"O.S.PETROLEROS",""
"OBRA_SOCIAL_RNOS","global","100601","100601",6,"O.S.DEL PERSONAL AERONAVEGACION DE ENTES PRIVADOS",""
"OBRA_SOCIAL_RNOS","global","101604","101604",6,"O.S.DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO",""
"OBRA_SOCIAL_RNOS","global","100809","100809",6,"O.S.DE AERONAVEGANTES",""
"OBRA_SOCIAL_RNOS","global","100205","100205",6,"O.S.DE ACTORES",""
"OBRA_SOCIAL_RNOS","global","003108","003108",6,"OS DE LOS INMIGRANTES ESPANOLES Y SUS DESCENDIENTES RESIDENTES DE LA RA",""
"OBRA_SOCIAL_RNOS","global","100304","100304",6,"O.S.DE TECNICOS DE VUELO DE LINEAS AEREAS",""
"OBRA_SOCIAL_RNOS","global","400909","400909",6,"O.S.ACCION SOCIAL DE EMPRESARIOS",""
"OBRA_SOCIAL_RNOS","global","003603","003603",6,"OBRA SOCIAL PROGRAMAS MEDICOS SOCIEDAD ARGENTINA DE CONSULTORIA MUTUAL",""
"OBRA_SOCIAL_RNOS","global","112202","112202",6,"O.S.DE LOS SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","003009","003009",6,"O.S.PERSONAL ASOCIADO A ASOC.MUTUAL SANCOR (O.S.PERS.A.A.M.S)",""
"OBRA_SOCIAL_RNOS","global","100908","100908",6,"O.S.DE EMPLEADOS DE AGENCIAS DE INFORMES",""
"OBRA_SOCIAL_RNOS","global","118200","118200",6,"O.S.DE AGENTES DE PROPAGANDA MEDICA DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","112608","112608",6,"O.S.DEL PERSONAL DE LA INDUSTRIA MOLINERA",""
"OBRA_SOCIAL_RNOS","global","119906","119906",6,"O.S.DE SERENOS DE BUQUES",""
"OBRA_SOCIAL_RNOS","global","402707","402707",6,"O.S. DE DIRECCION OSDO",""
"OBRA_SOCIAL_RNOS","global","114505","114505",6,"O.S.DE PATRONES DE CABOTAJE DE RIOS Y PUERTOS",""
"OBRA_SOCIAL_RNOS","global","126908","126908",6,"OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES",""
"OBRA_SOCIAL_RNOS","global","124506","124506",6,"O.S.DE LOS TRABAJADORES DE LA INDUSTRIA DEL GAS",""
"OBRA_SOCIAL_RNOS","global","123107","123107",6,"O.S.DE TALLERISTAS A DOMICILIO",""
"OBRA_SOCIAL_RNOS","global","113304","113304",6,"O.S.DE JEFES Y OFICIALES MAQUINISTAS NAVALES",""
"OBRA_SOCIAL_RNOS","global","003207","003207",6,"OS DE TRABAJADORES SOCIOS DE LA ASOCIACION MUTUAL DEL PERSONAL JERARQUICO DE BANCOS OFICIALES - JERARQUICO SALUD",""
"OBRA_SOCIAL_RNOS","global","126502","126502",6,"OS CONFEDERACION DE OBREROS Y EMPLEADOS MUNICIPALES ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","128102","128102",6,"OBRA SOCIAL DE LA UNION DE TRABAJADORES DEL INSSJyP",""
"OBRA_SOCIAL_RNOS","global","003405","003405",6,"OS DE LA ASOCIACION MUTUAL DE LOS OBREROS CATOLICOS PADRE FEDERICO GROTE",""
"OBRA_SOCIAL_RNOS","global","002501","002501",6,"O.S.DE MINISTROS, SECRETARIOS Y SUBSECRETARIOS",""
"OBRA_SOCIAL_RNOS","global","401209","401209",6,"O.S.DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA Y DEMAS ACT. EMPRESARIAS",""
"OBRA_SOCIAL_RNOS","global","901105","901105",6,"GALENO ARGENTINA SOCIEDAD ANONIMA",""
"OBRA_SOCIAL_RNOS","global","903101","903101",6,"AVALIAN SALUD Y BIENESTAR COOPERATIVA LIMITADA",""
"OBRA_SOCIAL_RNOS","global","402004","402004",6,"O.S.DEL PERSONAL DE DIRECCION DE LA SANIDAD LUIS PASTEUR",""
"OBRA_SOCIAL_RNOS","global","000109","000109",6,"O.S.DEL PERSONAL JERARQUICO DE LA INDUSTRIA GRAFICA DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","000307","000307",6,"O.S.PORTUARIOS ARGENTINOS DE MAR DEL PLATA",""
"OBRA_SOCIAL_RNOS","global","000208","000208",6,"O.S.DEL PERSONAL DE LA INDUSTRIA GRAFICA DE LA PROVINCIA DE CORDOBA",""
"OBRA_SOCIAL_RNOS","global","000505","000505",6,"O.S.DE CAPITANES,PILOTOS Y PATRONES DE PESCA",""
"OBRA_SOCIAL_RNOS","global","000703","000703",6,"MUTUAL DEL PERSONAL DE AGUA Y ENERGIA DE MENDOZA",""
"OBRA_SOCIAL_RNOS","global","000901","000901",6,"O.S.DE LA ACTIVIDAD DE SEGUROS,REASEGUROS,CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",""
"OBRA_SOCIAL_RNOS","global","001003","001003",6,"O.S.DEL PERSONAL DE OBRAS Y SERVICIOS SANITARIOS",""
"OBRA_SOCIAL_RNOS","global","001102","001102",6,"O.S.PARA LA ACTIVIDAD DOCENTE",""
"OBRA_SOCIAL_RNOS","global","001201","001201",6,"O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y OBRAS PUBLICAS",""
"OBRA_SOCIAL_RNOS","global","000802","000802",6,"O.S.DE Y.P.F.",""
"OBRA_SOCIAL_RNOS","global","001805","001805",6,"Obra Social de Legisladores de la Republica Argentina",""
"OBRA_SOCIAL_RNOS","global","002105","002105",6,"O.S. PROFESIONALES DEL TURF DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","002204","002204",6,"OS. EMPLEADOS Y PERSONAL JERARQUICO DEL NEUMATICO ARGENTINO DE NEUMATICOS GOOD YEAR S.R.L.",""
"OBRA_SOCIAL_RNOS","global","001904","001904",6,"O.S.DE LA FEDERACION DE CAMARAS Y CENTROS COMERCIALES ZONALES DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","001300","001300",6,"O.S.FERROVIARIA",""
"OBRA_SOCIAL_RNOS","global","001508","001508",6,"OS. ASOCIACION CIVIL PRO SINDICATO AMAS DE CASA DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","001607","001607",6,"O.S.DEL SINDICATO UNIDO DE TRABAJADORES DE LA INDUSTRIA DE AGUAS GASEOSAS DE LA PROVINCIA DE SANTA FE",""
"OBRA_SOCIAL_RNOS","global","002402","002402",6,"O.S. DEL PERSONAL JERARQUICO DEL TRANSPORTE AUTOMOTOR DE PASAJEROS DE CORDOBA Y AFINES",""
"OBRA_SOCIAL_RNOS","global","002303","002303",6,"O.S. PARA EL PERSONAL DE EMPRESAS DE LIMPIEZA, SERVICIOS Y MAESTRANZA DE MENDOZA",""
"OBRA_SOCIAL_RNOS","global","002907","002907",6,"O. S. ASOCIACION MUTUAL METALURGICA VILLA CONSTITUCION (O.S.A.M.M.V.C)",""
"OBRA_SOCIAL_RNOS","global","002808","002808",6,"OS DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE LA PROVINCIA DE BUENOS AIRES (O.S.C.E.A.R.B.A)",""
"OBRA_SOCIAL_RNOS","global","002709","002709",6,"OS DE LOS TRABAJADORES ASOCIADOS A LA ASOCIACION MUTUAL MERCANTIL ARGENTINA (OSTAMMA)",""
"OBRA_SOCIAL_RNOS","global","002600","002600",6,"O.S. DE LA TRABAJADORES DE LA CARNE Y AFINES DE LA R.A.",""
"OBRA_SOCIAL_RNOS","global","003306","003306",6,"OS TRABAJADORES VENDEDORES DE DIARIOS, REVISTAS Y AFINES (OSTVENDRA)",""
"OBRA_SOCIAL_RNOS","global","003504","003504",6,"OS CONDUCTORES TITULARES DE TAXIS DE LA CDAD AUT. BS.AS.",""
"OBRA_SOCIAL_RNOS","global","003900","003900",6,"OBRA SOCIAL TÉCNICOS DE VUELO LINEAS AEREAS",""
"OBRA_SOCIAL_RNOS","global","003801","003801",6,"OBRA SOCIAL DE LA PREVENCIÓN Y LA SALUD",""
"OBRA_SOCIAL_RNOS","global","003702","003702",6,"OBRA SOCIAL YACIMIENTOS CARBONIFEROS",""
"OBRA_SOCIAL_RNOS","global","004002","004002",6,"OBRA SOCIAL PARA EMPLEADOS Y PRODUCTORES DE ENTIDADES DE LA ACTIVIDADAGROPECUARIA Y AGROALIMENTARIA DE LA ENCONOMIA SOCIAL",""
"OBRA_SOCIAL_RNOS","global","100106","100106",6,"O.S.PARA EL PERSONAL DE LA INDUSTRIA ACEITERA Y AFINES",""
"OBRA_SOCIAL_RNOS","global","100403","100403",6,"O.S.DEL PERSONAL SUPERIOR Y PROFESIONAL DE EMPRESAS AEROCOMERCIALES",""
"OBRA_SOCIAL_RNOS","global","100700","100700",6,"O.S.DEL PERSONAL TECNICO AERONAUTICO",""
"OBRA_SOCIAL_RNOS","global","100502","100502",6,"O.S.DEL PERSONAL AERONAUTICO",""
"OBRA_SOCIAL_RNOS","global","101000","101000",6,"O.S.DEL PERSONAL DE AGUAS GASEOSAS Y AFINES",""
"OBRA_SOCIAL_RNOS","global","101109","101109",6,"O.S.DE ALFAJOREROS,REPOSTEROS,PIZZEROS Y HELADEROS (MAR DEL PLATA Y ALEDAÑOS",""
"OBRA_SOCIAL_RNOS","global","101208","101208",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DE LA ALIMENTACION",""
"OBRA_SOCIAL_RNOS","global","101307","101307",6,"O.S.DEL PERSONAL DE ARTES GRAFICAS DEL CHACO",""
"OBRA_SOCIAL_RNOS","global","101406","101406",6,"O.S.DEL PERSONAL DE ARTES GRAFICAS DE SANTA FE",""
"OBRA_SOCIAL_RNOS","global","101505","101505",6,"O.S.DE ARTISTAS DE VARIEDADES",""
"OBRA_SOCIAL_RNOS","global","101703","101703",6,"O.S.DEL PERSONAL DEL AZUCAR DE CALILEGUA",""
"OBRA_SOCIAL_RNOS","global","101802","101802",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO LA ESPERANZA",""
"OBRA_SOCIAL_RNOS","global","101901","101901",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO LEDESMA",""
"OBRA_SOCIAL_RNOS","global","102003","102003",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO LAS TOSCAS",""
"OBRA_SOCIAL_RNOS","global","102201","102201",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO SAN ISIDRO",""
"OBRA_SOCIAL_RNOS","global","102102","102102",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO RIO GRANDE",""
"OBRA_SOCIAL_RNOS","global","102300","102300",6,"O.S.DEL PERSONAL DE AZUCAR DEL INGENIO SAN MARTIN",""
"OBRA_SOCIAL_RNOS","global","102706","102706",6,"O.S.DEL PERSONAL DE LA INDUSTRIA AZUCARERA",""
"OBRA_SOCIAL_RNOS","global","102607","102607",6,"O.S.DEL PERSONAL DE LA ACTIVIDAD AZUCARERA TUCUMANA",""
"OBRA_SOCIAL_RNOS","global","102409","102409",6,"O.S.DEL PERSONAL DE AZUCAR DE VILLA OCAMPO",""
"OBRA_SOCIAL_RNOS","global","102805","102805",6,"O.S.DE BANCARIOS",""
"OBRA_SOCIAL_RNOS","global","102904","102904",6,"O.S.DEL PERSONAL DE BARRACAS DE LANAS,CUEROS Y ANEXOS",""
"OBRA_SOCIAL_RNOS","global","103006","103006",6,"O.S.DEL PERSONAL DE LA INDUSTRIA BOTONERA",""
"OBRA_SOCIAL_RNOS","global","103204","103204",6,"O.S.DE CONDUCTORES CAMIONEROS Y PERSONAL DEL TRANSPORTE AUTOMOTOR DE CARGAS",""
"OBRA_SOCIAL_RNOS","global","103303","103303",6,"O.S.DEL PERSONAL DE LA JUNTA NACIONAL DE CARNES",""
"OBRA_SOCIAL_RNOS","global","103402","103402",6,"O.S.DEL PERSONAL DE CARGA Y DESCARGA",""
"OBRA_SOCIAL_RNOS","global","103600","103600",6,"O.S.DEL PERSONAL AUXILIAR DE CASAS PARTICULARES",""
"OBRA_SOCIAL_RNOS","global","103709","103709",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL CAUCHO",""
"OBRA_SOCIAL_RNOS","global","104009","104009",6,"O.S.DEL PERSONAL DE CEMENTERIOS DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","103907","103907",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL CAUCHO DE SANTA FE",""
"OBRA_SOCIAL_RNOS","global","103808","103808",6,"O.S.DEL PERSONAL DEL CAUCHO",""
"OBRA_SOCIAL_RNOS","global","104108","104108",6,"O.S.DE CERAMISTAS",""
"OBRA_SOCIAL_RNOS","global","104207","104207",6,"O.S.DEL PERSONAL DE LA CERAMICA,SANITARIOS,PORCELANAS DE MESA Y AFINES",""
"OBRA_SOCIAL_RNOS","global","104900","104900",6,"O.S.DE EMPLEADOS DE COMERCIO",""
"OBRA_SOCIAL_RNOS","global","104801","104801",6,"O.S.DE COLOCADORES DE AZULEJOS,MOSAICOS,GRANITEROS,LUSTRADORES Y PORCELANEROS",""
"OBRA_SOCIAL_RNOS","global","104702","104702",6,"O.S.DE COLCHONEROS",""
"OBRA_SOCIAL_RNOS","global","104603","104603",6,"O.S.DE OPERADORES CINEMATOGRAFICOS",""
"OBRA_SOCIAL_RNOS","global","104405","104405",6,"O.S.DEL PERSONAL CINEMATOGRAFICO DE MAR DEL PLATA",""
"OBRA_SOCIAL_RNOS","global","105408","105408",6,"O.S.DEL PERSONAL DE LA CONSTRUCCION",""
"OBRA_SOCIAL_RNOS","global","105309","105309",6,"O.S.DEL PERSONAL ADMINISTRATIVO Y TECNICO DE LA CONSTRUCCION Y AFINES",""
"OBRA_SOCIAL_RNOS","global","105200","105200",6,"INSTITUTO DE SERVICIOS SOCIALES PARA EL PERSONAL DE LA INDUSTRIA DE LA CONSTRUCCION",""
"OBRA_SOCIAL_RNOS","global","105101","105101",6,"CONSIGNATARIOS DEL MERCADO GENERAL DE AVELLANEDA",""
"OBRA_SOCIAL_RNOS","global","105002","105002",6,"O.S.DE CONDUCTORES NAVALES (CONDUCTORES FUSIONADOS)",""
"OBRA_SOCIAL_RNOS","global","105903","105903",6,"O.S.DE CHOFERES PARTICULARES",""
"OBRA_SOCIAL_RNOS","global","105804","105804",6,"O.S.DE CHOFERES DE CAMIONES",""
"OBRA_SOCIAL_RNOS","global","105705","105705",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL CHACINADO Y AFINES",""
"OBRA_SOCIAL_RNOS","global","105606","105606",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL CUERO Y AFINES",""
"OBRA_SOCIAL_RNOS","global","106005","106005",6,"O.S.DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES",""
"OBRA_SOCIAL_RNOS","global","105507","105507",6,"O.S.DE LOS CORTADORES DE LA INDUMENTARIA",""
"OBRA_SOCIAL_RNOS","global","106104","106104",6,"O.S.EMPLEADOS DE DESPACHANTES DE ADUANA",""
"OBRA_SOCIAL_RNOS","global","106203","106203",6,"O.S.DEL PERSONAL DE DISTRIBUIDORAS CINEMATOGRAFICAS",""
"OBRA_SOCIAL_RNOS","global","106500","106500",6,"O.S.DEL PERSONAL DE EDIFICIOS DE RENTAS Y HORIZONTAL DE CAPITAL FEDERAL Y GRAN BUENOS ARIES",""
"OBRA_SOCIAL_RNOS","global","106401","106401",6,"O.S.DEL PERSONAL DE EDIFCIOS DE RENTA Y HORIZONTAL DE LA REPUBLICA ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","106302","106302",6,"O.S.DE DOCENTES PARTICULARES",""
"OBRA_SOCIAL_RNOS","global","107008","107008",6,"O.S.DEL PERSONAL DE ESCRIBANOS",""
"OBRA_SOCIAL_RNOS","global","106906","106906",6,"O.S.DEL PERSONAL DE ESCRIBANIAS DE LA PROVINCIA DE BUENOS AIRES",""
"OBRA_SOCIAL_RNOS","global","107107","107107",6,"O.S.DEL PERSONAL DEL ESPECTACULO PUBLICO",""
"OBRA_SOCIAL_RNOS","global","106807","106807",6,"O.S.DEL PERSONAL DE LA ENSEÑANZA PRIVADA",""
"OBRA_SOCIAL_RNOS","global","106708","106708",6,"O.S.DE OBREROS EMPACADORES DE FRUTA DE RIO NEGRO Y NEUQUEN",""
"OBRA_SOCIAL_RNOS","global","107404","107404",6,"O.S.DEL PERSONAL DE FARMACIA",""
"OBRA_SOCIAL_RNOS","global","107206","107206",6,"O.S.DEL PERSONAL DE ESTACIONES DE SERVICIO Y GNC,GARAGES,PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",""
"OBRA_SOCIAL_RNOS","global","107503","107503",6,"O.S.DEL PERSONAL DE LA FERIA INFANTIL",""
"OBRA_SOCIAL_RNOS","global","107701","107701",6,"O.S.DE FERROVIARIOS",""
"OBRA_SOCIAL_RNOS","global","107602","107602",6,"O.S.DEL PERSONAL DE FERMOLAC",""
"OBRA_SOCIAL_RNOS","global","107909","107909",6,"O.S.DEL PERSONAL DE LA INDUSTRIA FIDEERA",""
"OBRA_SOCIAL_RNOS","global","108001","108001",6,"O.S.DEL PERSONAL DE LA INDUSTRIA FORESTAL DE SANTIAGO DEL ESTERO",""
"OBRA_SOCIAL_RNOS","global","108100","108100",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL FOSFORO",""
"OBRA_SOCIAL_RNOS","global","108209","108209",6,"O.S.DE FOTOGRAFOS",""
"OBRA_SOCIAL_RNOS","global","107800","107800",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL FIBROCEMENTO",""
"OBRA_SOCIAL_RNOS","global","108704","108704",6,"O.S.DE TECNICOS DE FUTBOL",""
"OBRA_SOCIAL_RNOS","global","108803","108803",6,"OS DEL PERSONAL DE LA UNION DE TRABAJADORES DEL TURISMO, HOTELEROS Y GASTRONOMICOS DE LA RA (OSUTHGRA)",""
"OBRA_SOCIAL_RNOS","global","108407","108407",6,"O.S.DEL PERSONAL DE LA ACTIVIDAD FRUCTICOLA",""
"OBRA_SOCIAL_RNOS","global","108506","108506",6,"O.S.DEL PERSONAL DE MANIPULEO,EMPAQUE Y EXPEDICION DE FRUTA FRESCA Y HORTALIZAS DE CUYO",""
"OBRA_SOCIAL_RNOS","global","108605","108605",6,"O.S.DE FUTBOLISTAS",""
"OBRA_SOCIAL_RNOS","global","108902","108902",6,"O.S.DEL PERSONAL SUPERIOR DE GOOD YEAR ARGENTINA",""
"OBRA_SOCIAL_RNOS","global","109301","109301",6,"O.S.DEL PERSONAL DE CONSIGNATARIOS DEL MERCADO NACIONAL DE HACIENDA DE LINIERS",""
"OBRA_SOCIAL_RNOS","global","109103","109103",6,"O.S.DEL PERSONAL GRAFICO DE CORRIENTES",""
"OBRA_SOCIAL_RNOS","global","109004","109004",6,"O.S.DEL PERSONAL GRAFICO",""
"OBRA_SOCIAL_RNOS","global","109202","109202",6,"O.S.DE GUINCHEROS Y MAQUINISTAS DE GRUAS MOVILES",""
"OBRA_SOCIAL_RNOS","global","109905","109905",6,"O.S.DEL PERSONAL DEL INGENIO SAN PABLO",""
"OBRA_SOCIAL_RNOS","global","109608","109608",6,"O.S.Y SINDICATO DEL PERSONAL MENSUALIZADO DEL JOCKEY CLUB DE BUENOS AIRES Y LOS HIPODROMOS DE PALERMO Y SAN ISIDRO",""
"OBRA_SOCIAL_RNOS","global","109509","109509",6,"O.S.DEL PERSONAL DE LOS HIPODROMOS DE BUENOS AIRES Y SAN ISIDRO",""
"OBRA_SOCIAL_RNOS","global","109400","109400",6,"O.S.DEL PERSONAL DE LA INDUSTRIA DEL HIELO Y MERCADOS PARTICULARES",""
"OBRA_SOCIAL_RNOS","global","109707","109707",6,"O.S.DEL PERSONAL DE IMPRENTA, DIARIOS Y AFINES",""
"OBRA_SOCIAL_RNOS","global","110404","110404",6,"O.S.DEL PERSONAL DE LA INDUSTRIA LADRILLERA A MAQUINA",""
"OBRA_SOCIAL_RNOS","global","110305","110305",6,"O.S.DEL PERSONAL LADRILLERO",""
"OBRA_SOCIAL_RNOS","global","110206","110206",6,"O.S.DEL PERSONAL DEL JOCKEY CLUB DE ROSARIO",""
"OBRA_SOCIAL_RNOS","global","110107","110107",6,"O.S.DE JARDINEROS,PARQUISTAS,VIVERISTAS Y FLORICULTORES",""
